timestamp,input_file,output_file,detector,detection_type,original_snippet,action,notes
2025-09-29T17:52:39.143662,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Daisy Knox,mask,sheet:Sheet1;cell:F56
2025-09-29T17:52:39.151249,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,williamsmatthew@nolan.net,mask,sheet:Sheet1;cell:G56
2025-09-29T17:52:39.172935,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Haley Dickson,mask,sheet:Sheet1;cell:A57
2025-09-29T17:52:39.177933,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,EMP91924,mask,sheet:Sheet1;cell:B57
2025-09-29T17:52:39.186932,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Monica Brown,mask,sheet:Sheet1;cell:D57
2025-09-29T17:52:39.191932,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MB,mask,sheet:Sheet1;cell:E57
2025-09-29T17:52:39.196937,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sarah Mccormick,mask,sheet:Sheet1;cell:F57
2025-09-29T17:52:39.200937,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,erica94@gmail.com,mask,sheet:Sheet1;cell:G57
2025-09-29T17:52:39.221170,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Margaret Jones,mask,sheet:Sheet1;cell:A58
2025-09-29T17:52:39.236165,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Samantha Anderson,mask,sheet:Sheet1;cell:D58
2025-09-29T17:52:39.241164,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,SA,mask,sheet:Sheet1;cell:E58
2025-09-29T17:52:39.250164,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,kmitchell@yahoo.com,mask,sheet:Sheet1;cell:G58
2025-09-29T17:52:39.270170,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Deanna Hansen,mask,sheet:Sheet1;cell:A59
2025-09-29T17:52:39.285310,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Robert Scott,mask,sheet:Sheet1;cell:D59
2025-09-29T17:52:39.301312,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Amy Campbell MD,mask,sheet:Sheet1;cell:F59
2025-09-29T17:52:39.306315,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,alexafowler@yahoo.com,mask,sheet:Sheet1;cell:G59
2025-09-29T17:52:39.320530,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-97172-AL,mask,sheet:Sheet1;cell:I59
2025-09-29T17:52:39.332551,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Cheryl King,mask,sheet:Sheet1;cell:A60
2025-09-29T17:52:39.347545,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Tara Pierce,mask,sheet:Sheet1;cell:D60
2025-09-29T17:52:39.357953,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Eric Novak,mask,sheet:Sheet1;cell:F60
2025-09-29T17:52:39.361953,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,mason56@alvarez.net,mask,sheet:Sheet1;cell:G60
2025-09-29T17:52:39.382951,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jessica Kelley,mask,sheet:Sheet1;cell:A61
2025-09-29T17:52:39.396973,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Karen Copeland,mask,sheet:Sheet1;cell:D61
2025-09-29T17:52:39.401991,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,KC,mask,sheet:Sheet1;cell:E61
2025-09-29T17:52:39.405993,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Steven Jenkins,mask,sheet:Sheet1;cell:F61
2025-09-29T17:52:39.409992,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,shughes@pham.info,mask,sheet:Sheet1;cell:G61
2025-09-29T17:52:39.432987,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Donald Graves,mask,sheet:Sheet1;cell:A62
2025-09-29T17:52:39.436987,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP98021,mask,sheet:Sheet1;cell:B62
2025-09-29T17:52:39.446987,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Megan Thomas,mask,sheet:Sheet1;cell:D62
2025-09-29T17:52:39.450986,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MT,mask,sheet:Sheet1;cell:E62
2025-09-29T17:52:39.454987,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jeffery Mcdonald,mask,sheet:Sheet1;cell:F62
2025-09-29T17:52:39.458988,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,snielsen@gmail.com,mask,sheet:Sheet1;cell:G62
2025-09-29T17:52:39.469991,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-91767-AL,mask,sheet:Sheet1;cell:I62
2025-09-29T17:52:39.479986,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kimberly Barron,mask,sheet:Sheet1;cell:A63
2025-09-29T17:52:39.494066,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Brandy Perez,mask,sheet:Sheet1;cell:D63
2025-09-29T17:52:39.503065,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Stephanie Mcpherson,mask,sheet:Sheet1;cell:F63
2025-09-29T17:52:39.508071,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,newtonjesse@gmail.com,mask,sheet:Sheet1;cell:G63
2025-09-29T17:52:39.531068,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Taylor Cook,mask,sheet:Sheet1;cell:A64
2025-09-29T17:52:39.553107,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Matthew Wagner,mask,sheet:Sheet1;cell:D64
2025-09-29T17:52:39.565842,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MW,mask,sheet:Sheet1;cell:E64
2025-09-29T17:52:39.571861,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Tina Welch,mask,sheet:Sheet1;cell:F64
2025-09-29T17:52:39.576861,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,wesley88@myers.com,mask,sheet:Sheet1;cell:G64
2025-09-29T17:52:39.586857,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-97784-AL,mask,sheet:Sheet1;cell:I64
2025-09-29T17:52:39.595862,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jared Wood,mask,sheet:Sheet1;cell:A65
2025-09-29T17:52:39.609856,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Andrea Todd,mask,sheet:Sheet1;cell:D65
2025-09-29T17:52:39.620331,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Mary Dominguez,mask,sheet:Sheet1;cell:F65
2025-09-29T17:52:39.624330,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,hicksmary@gmail.com,mask,sheet:Sheet1;cell:G65
2025-09-29T17:52:39.644325,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Rita Lopez,mask,sheet:Sheet1;cell:A66
2025-09-29T17:52:39.662083,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,David Martin,mask,sheet:Sheet1;cell:D66
2025-09-29T17:52:39.667088,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MDM,mask,sheet:Sheet1;cell:E66
2025-09-29T17:52:39.671084,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jonathan Robertson,mask,sheet:Sheet1;cell:F66
2025-09-29T17:52:39.675089,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,becky71@gmail.com,mask,sheet:Sheet1;cell:G66
2025-09-29T17:52:39.676089,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,becky71@gmail.com,mask,sheet:Sheet1;cell:G66
2025-09-29T17:52:39.695082,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Nicole Oliver,mask,sheet:Sheet1;cell:A67
2025-09-29T17:52:39.709086,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Adrian White,mask,sheet:Sheet1;cell:D67
2025-09-29T17:52:39.718088,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jacob Avila,mask,sheet:Sheet1;cell:F67
2025-09-29T17:52:39.722087,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,stephen13@yahoo.com,mask,sheet:Sheet1;cell:G67
2025-09-29T17:52:39.743089,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Shannon Herrera,mask,sheet:Sheet1;cell:A68
2025-09-29T17:52:39.757082,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Alexis Barker,mask,sheet:Sheet1;cell:D68
2025-09-29T17:52:39.766085,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Frederick Green,mask,sheet:Sheet1;cell:F68
2025-09-29T17:52:39.771086,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,carsonwilliam@thompson.info,mask,sheet:Sheet1;cell:G68
2025-09-29T17:52:39.781088,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-96307-AL,mask,sheet:Sheet1;cell:I68
2025-09-29T17:52:39.791088,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Ronald Schroeder,mask,sheet:Sheet1;cell:A69
2025-09-29T17:52:39.809087,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Laura Walters,mask,sheet:Sheet1;cell:D69
2025-09-29T17:52:39.818088,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Logan Cisneros,mask,sheet:Sheet1;cell:F69
2025-09-29T17:52:39.825178,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,jeanne08@yahoo.com,mask,sheet:Sheet1;cell:G69
2025-09-29T17:52:39.825178,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,jeanne08@yahoo.com,mask,sheet:Sheet1;cell:G69
2025-09-29T17:52:39.836180,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-91647-AL,mask,sheet:Sheet1;cell:I69
2025-09-29T17:52:39.845182,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joseph Johnson,mask,sheet:Sheet1;cell:A70
2025-09-29T17:52:39.850180,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,EMP85706,mask,sheet:Sheet1;cell:B70
2025-09-29T17:52:39.860179,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Karen Martin,mask,sheet:Sheet1;cell:D70
2025-09-29T17:52:39.864181,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,KM,mask,sheet:Sheet1;cell:E70
2025-09-29T17:52:39.869179,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sean Martin,mask,sheet:Sheet1;cell:F70
2025-09-29T17:52:39.873175,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,thomasevans@hanna.info,mask,sheet:Sheet1;cell:G70
2025-09-29T17:52:39.883174,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-98315-AL,mask,sheet:Sheet1;cell:I70
2025-09-29T17:52:39.893179,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Brandon Cooper,mask,sheet:Sheet1;cell:A71
2025-09-29T17:52:39.944671,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Renee Shields,mask,sheet:Sheet1;cell:D71
2025-09-29T17:52:39.955675,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Christopher Miller,mask,sheet:Sheet1;cell:F71
2025-09-29T17:52:39.959675,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,millervirginia@gmail.com,mask,sheet:Sheet1;cell:G71
2025-09-29T17:52:39.977675,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Tyler Robertson,mask,sheet:Sheet1;cell:A72
2025-09-29T17:52:39.992667,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Susan Harris,mask,sheet:Sheet1;cell:D72
2025-09-29T17:52:40.001666,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jay Ortega,mask,sheet:Sheet1;cell:F72
2025-09-29T17:52:40.006708,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,thomas84@lin.com,mask,sheet:Sheet1;cell:G72
2025-09-29T17:52:40.025759,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jessica Austin,mask,sheet:Sheet1;cell:A73
2025-09-29T17:52:40.040667,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Cynthia Clark MD,mask,sheet:Sheet1;cell:D73
2025-09-29T17:52:40.045746,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,CCM,mask,sheet:Sheet1;cell:E73
2025-09-29T17:52:40.049747,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Mary Phillips,mask,sheet:Sheet1;cell:F73
2025-09-29T17:52:40.053744,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,victoria59@yahoo.com,mask,sheet:Sheet1;cell:G73
2025-09-29T17:52:40.063741,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-90154-AL,mask,sheet:Sheet1;cell:I73
2025-09-29T17:52:40.073744,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Erin Ferrell,mask,sheet:Sheet1;cell:A74
2025-09-29T17:52:40.079747,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,EMP90273,mask,sheet:Sheet1;cell:B74
2025-09-29T17:52:40.089746,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Antonio Doyle,mask,sheet:Sheet1;cell:D74
2025-09-29T17:52:40.098748,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Casey Howard,mask,sheet:Sheet1;cell:F74
2025-09-29T17:52:40.103745,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,lisa94@hotmail.com,mask,sheet:Sheet1;cell:G74
2025-09-29T17:52:40.103745,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,lisa94@hotmail.com,mask,sheet:Sheet1;cell:G74
2025-09-29T17:52:40.116236,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-95352-AL,mask,sheet:Sheet1;cell:I74
2025-09-29T17:52:40.126235,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Amanda Chapman,mask,sheet:Sheet1;cell:A75
2025-09-29T17:52:40.140235,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Rebecca Mahoney,mask,sheet:Sheet1;cell:D75
2025-09-29T17:52:40.149235,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Javier Roberts,mask,sheet:Sheet1;cell:F75
2025-09-29T17:52:40.154543,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,sanchezrobin@santana.com,mask,sheet:Sheet1;cell:G75
2025-09-29T17:52:40.163543,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-96504-AL,mask,sheet:Sheet1;cell:I75
2025-09-29T17:52:40.173635,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Lauren Vargas,mask,sheet:Sheet1;cell:A76
2025-09-29T17:52:40.177635,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP45310,mask,sheet:Sheet1;cell:B76
2025-09-29T17:52:40.190628,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kelly Miller,mask,sheet:Sheet1;cell:D76
2025-09-29T17:52:40.205629,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,KM,mask,sheet:Sheet1;cell:E76
2025-09-29T17:52:40.212627,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Alan Phillips,mask,sheet:Sheet1;cell:F76
